Enterprise Value,EV/EBIT
21.799300000000002,4359.860000000001
18.7693,-48.62512953367876
16.4466,-9.955569007263923
16.3282,-6.520846645367412
12.9271,-8.635337341349365
16.2362,-4.396479826699161
23.1141,44.19521988527725
17.3301,52.042342342342344
18.4778,12.069105160026126
13.325999999999999,28.90672451193058
18.465300000000003,63.673448275862086
4659.83,8.693712686567164
6537.92,49.157293233082704
8723.4,23.077777777777776
10041.96,8.117995149555375
9174.0,42.86915887850467
9183.54,19.252704402515725
9214.9,15.778938356164383
6277.18,24.236216216216217
7404.32,22.574146341463415
6034.0,22.856060606060606
5842.12,24.44401673640167
6935.84,35.207309644670055
5804.38,19.810170648464165
5129.68,31.470429447852762
5188.0697,27.450104232804232
3428.86,20.169764705882354
28.1283,14.329240957717778
36.243300000000005,13.645820783132532
36.643699999999995,7.9712203611050665
32.382,11.066985645933013
74.3763,40.312357723577236
85.2705,11.792352371732816
94.777,15.683766341221247
78.6112,11.42438599040837
102.826,23.65447435012652
151.0449,17.321662844036698
104.7203,43.0416358405261
83.48100000000002,34.311960542540085
104.5181,90.4135813148789
124.1128,20.148181818181815
149.1331,12.413276177792577
130.94459999999998,19.795102040816325
247.72430000000003,10.176408002300457
466.11030000000005,13.988484739353563
349.2274,10.704288122605364
1055.2955,19.397031522837974
1376.3027000000002,13.524721408777346
1191.8094,11.730292024684797
1113.7884,15.228378840290405
1417.8222,30.427327939566926
1209.4852999999998,18.7044414889504
1055.6061,21.046457053991546
566.0578999999999,-41.36338326635001
529.9108000000001,-14.083633657577211
494.9854,-15.05979676280881
788.0409000000001,-91.21899525408035
738.8886,21.377404235620876
2295.2443000000003,24.200205600776016
187.6978,13.692573679603152
131.4115,6.3622125393367215
262.817,11.202770673486786
215.89570000000003,217.85640766902122
301.853,6.518799265738042
300.7765,2.4549776765673337
219.38360000000003,7.072099545469199
356.0538,7.171130490825965
344.77189999999996,15.254718817751426
253.70289999999997,26.252369619205297
282.8812,-41.766012106895026
288.35,-75.88157894736842
323.9106,4.688648601702275
301.3578,11.691864209505335
358.6806000000001,5.210427228751145
379.3717,5.89736666200314
